,prob_id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
19824,3614,0,1,-1,0,0,0,0,0,0,0
19825,3614,0,0,1,0,0,0,0,0,0,0
19826,3614,1,0,-1,0,0,0,0,0,0,0
19827,3614,1,1,0,0,0,0,0,0,0,0
19828,3614,1,1,-1,0,0,0,0,0,0,0
19829,3614,1,-1,0,0,0,0,0,0,0,0
19830,3614,0,-1,1,0,0,0,0,0,0,0
19831,3615,-1,0,1,0,0,0,0,0,0,0
19832,3615,0,1,-1,0,0,0,0,0,0,0
19833,3615,-1,-1,1,0,0,0,0,0,0,0
19834,3615,-1,-1,1,0,0,0,0,0,0,0
19835,3615,1,1,1,0,0,0,0,0,0,0
19836,3616,0,0,0,-1,0,0,0,-1,0,0
19837,3616,0,0,0,0,-1,0,0,0,1,0
19838,3616,0,0,1,-1,-1,-1,1,0,-1,-1
19839,3616,0,0,0,1,0,0,0,0,0,0
19840,3617,-1,0,0,0,0,0,0,0,0,0
19841,3617,0,1,1,0,1,0,0,0,0,0
19842,3617,-1,0,0,0,0,0,0,0,0,0
19843,3617,0,-1,0,0,0,0,0,0,0,0
19844,3617,-1,0,-1,1,0,0,0,0,0,0
19845,3617,-1,1,0,0,-1,0,0,0,0,0
19846,3617,1,-1,0,0,-1,0,0,0,0,0
19847,3617,0,1,0,-1,0,0,0,0,0,0
19848,3618,0,1,0,0,0,0,0,0,0,0
19849,3618,0,1,0,0,0,0,0,0,0,0
19850,3618,0,-1,0,0,0,0,0,0,0,0
19851,3618,0,-1,0,0,0,0,0,0,0,0
19852,3618,1,0,0,0,0,0,0,0,0,0
19853,3618,1,1,0,0,0,0,0,0,0,0
19854,3618,0,1,0,0,0,0,0,0,0,0
19855,3618,0,1,0,0,0,0,0,0,0,0
19856,3618,1,0,0,0,0,0,0,0,0,0
19857,3618,0,1,0,0,0,0,0,0,0,0
19858,3619,0,0,0,1,0,0,0,0,0,0
19859,3619,1,-1,0,0,0,0,-1,0,0,0
19860,3619,0,0,1,0,0,0,0,0,0,0
19861,3619,-1,0,-1,0,0,-1,1,-1,0,0
19862,3619,0,-1,0,0,0,0,0,0,0,0
19863,3619,1,0,1,1,0,0,0,0,0,0
19864,3620,0,1,0,0,0,1,0,-1,1,-1
19865,3620,0,0,0,-1,0,0,0,-1,-1,0
19866,3620,-1,0,0,1,0,1,0,0,0,0
19867,3621,0,0,1,0,1,0,0,0,0,0
19868,3621,-1,1,1,-1,1,0,0,0,0,0
19869,3622,0,-1,1,0,0,0,0,0,0,0
19870,3622,1,0,0,0,0,0,0,0,0,0
19871,3622,-1,-1,-1,0,0,0,0,0,0,0
19872,3622,-1,0,-1,0,0,0,0,0,0,0
19873,3622,0,1,0,1,0,0,0,0,0,0
19874,3622,0,0,0,1,0,0,0,0,0,0
19875,3623,0,-1,-1,1,-1,0,1,0,0,0
19876,3623,0,0,-1,-1,1,0,-1,0,0,0
19877,3623,0,0,0,0,0,1,0,0,0,0
19878,3623,-1,-1,0,0,0,0,0,0,0,0
19879,3623,0,-1,-1,-1,1,0,-1,0,0,0
19880,3623,0,0,0,0,0,0,-1,1,0,0
19881,3623,0,0,0,-1,0,0,0,0,0,0
19882,3623,0,0,-1,0,0,0,-1,0,0,0
19883,3624,-1,0,1,0,-1,0,0,0,0,0
19884,3624,1,0,-1,1,-1,0,0,0,0,0
19885,3624,1,0,-1,-1,0,0,0,0,0,0
19886,3624,-1,1,-1,0,0,0,0,0,0,0
19887,3625,1,0,0,0,0,0,0,0,0,0
19888,3625,1,0,-1,0,0,0,0,0,0,0
19889,3625,0,-1,-1,0,0,0,0,0,0,0
19890,3625,-1,-1,0,0,0,0,0,0,0,0
19891,3625,1,0,0,0,0,0,0,0,0,0
19892,3626,0,0,1,-1,0,-1,1,0,0,0
19893,3626,-1,0,0,0,0,0,1,0,0,0
19894,3626,0,0,0,0,0,0,1,0,0,0
19895,3626,0,1,0,0,1,0,1,0,0,0
19896,3626,0,0,-1,0,0,0,0,0,1,0
19897,3626,-1,1,-1,-1,1,0,-1,-1,-1,0
19898,3627,-1,0,0,0,0,0,0,0,0,0
19899,3627,1,0,0,0,0,0,0,0,0,0
19900,3627,-1,0,0,0,0,0,0,0,0,0
19901,3627,-1,0,0,0,0,0,0,0,0,0
19902,3627,1,0,0,0,0,0,0,0,0,0
19903,3627,1,0,0,0,0,0,0,0,0,0
19904,3627,-1,0,0,0,0,0,0,0,0,0
19905,3627,1,0,0,0,0,0,0,0,0,0
19906,3627,1,0,0,0,0,0,0,0,0,0
19907,3628,0,0,0,0,-1,0,0,0,0,0
19908,3628,0,-1,-1,1,0,0,0,0,0,0
19909,3628,0,0,0,-1,1,0,0,0,0,0
19910,3628,1,0,-1,-1,0,0,0,0,0,0
19911,3628,0,0,0,0,-1,0,0,0,0,0
19912,3629,0,0,0,0,1,0,0,0,0,0
19913,3629,0,-1,0,-1,0,-1,0,1,1,0
19914,3630,0,0,-1,0,0,0,0,-1,1,0
19915,3630,-1,-1,0,0,0,0,0,1,0,0
19916,3630,0,1,-1,0,0,0,-1,0,-1,0
19917,3630,0,0,1,0,1,0,1,-1,0,0
19918,3630,0,1,1,0,0,0,1,-1,0,0
19919,3630,1,0,0,1,-1,0,1,0,-1,0
19920,3630,0,0,-1,0,0,0,0,0,0,0
19921,3630,0,0,-1,0,0,0,0,0,-1,0
19922,3631,0,0,0,0,0,0,0,0,0,1
19923,3632,0,0,0,0,0,-1,0,0,0,0
19924,3632,0,0,0,1,0,0,0,0,0,0
19925,3632,1,1,0,1,0,1,0,0,0,0
19926,3632,-1,1,0,-1,-1,0,0,0,0,0
19927,3632,1,1,0,0,-1,0,0,0,0,0
19928,3632,0,-1,-1,0,0,1,0,0,0,0
19929,3632,-1,0,0,0,-1,0,0,0,0,0
19930,3633,-1,0,1,1,-1,1,1,0,0,0
19931,3634,0,0,0,0,0,0,0,0,0,-1
19932,3634,1,0,0,0,-1,0,1,0,0,0
19933,3634,0,1,0,0,0,0,0,0,1,0
19934,3635,-1,-1,0,0,0,0,0,0,0,0
19935,3635,1,0,0,0,0,0,0,0,0,0
19936,3635,-1,-1,0,0,0,0,0,0,0,0
19937,3635,1,0,0,0,0,0,0,0,0,0
19938,3635,-1,-1,0,0,0,0,0,0,0,0
19939,3636,0,1,0,1,0,-1,0,0,0,1
19940,3636,-1,-1,-1,-1,-1,1,1,0,1,1
19941,3636,0,0,0,1,0,0,0,0,0,1
19942,3637,0,0,0,0,0,-1,0,0,0,0
19943,3638,0,1,0,-1,-1,-1,1,0,0,0
19944,3638,0,-1,0,0,0,0,1,0,0,0
19945,3638,0,0,-1,0,0,0,0,0,0,0
19946,3638,0,-1,0,1,-1,-1,0,0,0,0
19947,3638,1,0,0,1,0,0,0,0,0,0
19948,3638,-1,0,-1,0,0,0,1,0,0,0
19949,3638,-1,0,0,-1,0,0,0,0,0,0
19950,3638,0,1,0,0,0,-1,0,0,0,0
19951,3639,-1,0,0,0,0,0,0,0,0,0
19952,3639,1,0,0,0,0,0,0,0,0,0
19953,3639,1,0,0,0,0,0,0,0,0,0
19954,3639,-1,0,0,0,0,0,0,0,0,0
19955,3639,1,0,0,0,0,0,0,0,0,0
19956,3639,1,0,0,0,0,0,0,0,0,0
19957,3640,-1,0,1,0,0,0,0,0,0,0
19958,3640,0,0,0,0,-1,1,-1,-1,0,0
19959,3640,0,-1,0,0,0,0,-1,0,1,0
19960,3640,-1,1,-1,1,-1,0,-1,0,0,0
19961,3640,0,0,0,0,1,1,0,0,0,0
19962,3640,0,0,1,0,-1,0,0,0,1,0
19963,3641,0,-1,0,0,0,0,0,0,0,0
19964,3641,0,1,0,0,0,0,0,0,0,0
19965,3641,1,-1,0,0,0,0,0,0,0,0
19966,3641,1,1,0,0,0,0,0,0,0,0
19967,3641,1,1,0,0,0,0,0,0,0,0
19968,3641,1,0,0,0,0,0,0,0,0,0
19969,3641,-1,0,0,0,0,0,0,0,0,0
19970,3642,1,0,0,1,0,0,0,0,0,0
19971,3642,0,0,-1,-1,0,-1,-1,1,0,0
19972,3642,-1,0,-1,1,0,1,0,0,1,0
19973,3642,-1,1,0,-1,-1,-1,0,1,0,0
19974,3642,-1,0,0,0,0,0,0,1,0,0
19975,3642,0,0,0,0,0,0,0,1,0,0
19976,3642,-1,1,0,0,0,0,1,0,0,0
19977,3642,0,-1,0,0,-1,0,0,-1,1,0
19978,3643,1,0,0,0,0,0,0,0,0,0
19979,3643,-1,0,0,0,0,0,0,0,0,0
19980,3643,1,0,0,0,0,0,0,0,0,0
19981,3643,1,0,0,0,0,0,0,0,0,0
19982,3643,-1,0,0,0,0,0,0,0,0,0
19983,3644,-1,-1,-1,0,0,0,0,0,0,0
19984,3645,-1,0,1,0,0,0,0,0,0,0
19985,3645,0,0,0,-1,0,0,0,0,0,0
19986,3646,-1,0,0,0,0,0,0,0,0,0
19987,3646,-1,0,0,0,0,0,0,0,0,0
19988,3646,1,0,0,0,0,0,0,0,0,0
19989,3646,1,0,0,0,0,0,0,0,0,0
19990,3646,1,0,0,0,0,0,0,0,0,0
19991,3647,1,1,0,0,1,0,0,1,-1,-1
19992,3647,0,1,0,0,0,0,0,1,0,-1
19993,3648,-1,-1,1,1,-1,1,0,0,0,0
19994,3648,-1,0,0,-1,0,0,0,0,0,0
19995,3648,0,0,1,0,0,1,0,0,0,0
19996,3648,0,0,1,0,-1,0,0,0,0,0
19997,3649,0,-1,0,1,0,0,-1,0,0,0
19998,3649,0,0,0,0,0,1,-1,0,0,0
19999,3649,0,-1,0,1,0,0,-1,0,0,0
20000,3649,0,0,0,0,0,0,-1,0,0,0
20001,3649,1,0,1,0,0,0,0,0,0,0
20002,3649,0,1,0,0,0,-1,0,0,0,0
20003,3649,-1,-1,0,-1,1,-1,1,0,0,0
20004,3649,0,0,0,-1,1,-1,0,0,0,0
20005,3649,0,0,0,0,-1,-1,0,0,0,0
20006,3649,0,0,-1,0,0,0,0,0,0,0
20007,3650,1,0,1,0,0,0,0,0,-1,0
20008,3650,0,-1,1,0,-1,1,-1,0,-1,0
20009,3650,-1,-1,0,0,0,0,0,0,-1,0
20010,3650,-1,0,-1,1,0,0,0,-1,-1,0
20011,3650,-1,-1,0,1,1,0,0,1,0,-1
20012,3650,1,0,0,0,0,1,1,0,0,0
20013,3650,0,0,0,1,-1,0,-1,0,-1,-1
20014,3650,1,1,-1,0,0,-1,1,1,0,-1
20015,3651,1,1,-1,0,0,0,0,0,0,0
20016,3651,1,0,0,0,0,0,0,0,0,0
20017,3651,1,0,-1,0,0,0,0,0,0,0
20018,3651,0,1,0,0,0,0,0,0,0,0
20019,3651,0,0,-1,0,0,0,0,0,0,0
20020,3651,0,1,0,0,0,0,0,0,0,0
20021,3651,-1,1,0,0,0,0,0,0,0,0
20022,3651,0,1,0,0,0,0,0,0,0,0
20023,3652,-1,1,-1,0,0,0,0,0,0,0
20024,3652,0,-1,1,0,0,0,0,0,0,0
20025,3652,0,1,1,0,0,0,0,0,0,0
20026,3652,0,0,-1,0,0,0,0,0,0,0
20027,3652,0,-1,-1,0,0,0,0,0,0,0
20028,3652,0,-1,1,0,0,0,0,0,0,0
20029,3652,0,1,-1,0,0,0,0,0,0,0
20030,3652,-1,-1,1,0,0,0,0,0,0,0
20031,3652,1,0,0,0,0,0,0,0,0,0
20032,3653,0,0,0,0,0,0,0,1,0,0
20033,3653,0,0,-1,0,0,1,0,0,-1,1
20034,3653,0,0,0,0,0,0,0,0,1,0
20035,3653,-1,0,0,0,0,0,0,-1,0,-1
20036,3653,0,0,0,-1,0,0,0,-1,0,0
20037,3654,1,0,0,0,0,0,0,0,0,0
20038,3655,0,0,0,1,0,0,0,0,0,0
20039,3655,-1,0,0,1,1,1,0,0,0,0
20040,3655,0,-1,0,0,-1,0,0,0,0,0
20041,3655,0,1,0,0,0,0,0,0,0,0
20042,3655,0,0,0,0,-1,0,0,0,0,0
20043,3655,0,-1,0,0,0,0,0,0,0,0
20044,3655,0,-1,0,0,0,1,0,0,0,0
20045,3656,1,0,0,0,0,0,0,0,0,0
20046,3656,1,0,0,0,0,0,0,0,0,0
20047,3656,-1,0,0,0,0,0,0,0,0,0
20048,3656,-1,0,0,0,0,0,0,0,0,0
20049,3657,0,0,-1,0,0,0,0,0,0,0
20050,3658,0,0,0,0,0,-1,-1,0,0,0
20051,3658,0,0,0,0,-1,0,0,0,0,0
20052,3658,0,0,0,0,0,0,0,1,0,0
20053,3658,0,1,0,0,-1,0,0,-1,-1,0
20054,3658,-1,0,1,-1,-1,0,1,-1,0,0
20055,3658,0,1,0,1,1,0,1,0,-1,0
20056,3659,0,-1,0,1,0,0,0,0,0,0
20057,3659,0,0,0,-1,0,0,0,0,0,0
20058,3659,1,1,-1,1,0,0,0,0,0,0
20059,3659,0,0,-1,0,0,0,0,0,0,0
20060,3659,1,0,-1,-1,0,0,0,0,0,0
20061,3659,1,1,1,1,0,0,0,0,0,0
20062,3659,0,0,-1,0,0,0,0,0,0,0
20063,3659,0,0,1,0,0,0,0,0,0,0
20064,3659,0,-1,1,0,0,0,0,0,0,0
20065,3659,1,0,0,0,0,0,0,0,0,0
20066,3660,0,-1,-1,0,0,0,1,0,0,0
20067,3660,0,1,0,0,0,0,0,0,0,0
20068,3661,-1,-1,1,0,0,0,0,0,0,0
20069,3661,1,0,0,0,0,0,0,0,0,0
20070,3661,1,1,0,0,0,0,0,0,0,0
20071,3661,-1,1,0,0,0,0,0,0,0,0
20072,3661,0,0,1,0,0,0,0,0,0,0
20073,3662,-1,1,0,0,0,0,0,0,0,0
20074,3662,-1,1,0,0,0,0,0,0,0,0
20075,3662,0,-1,0,1,0,0,0,0,0,0
20076,3662,-1,0,0,0,0,0,0,0,0,0
20077,3662,-1,0,0,-1,0,0,0,0,0,0
20078,3662,-1,1,0,1,0,0,0,0,0,0
20079,3662,0,-1,-1,-1,0,0,0,0,0,0
20080,3662,0,0,-1,-1,0,0,0,0,0,0
20081,3662,-1,0,1,0,0,0,0,0,0,0
20082,3663,-1,0,0,0,0,0,0,0,0,0
20083,3663,-1,0,-1,-1,-1,0,-1,0,0,0
20084,3663,1,0,0,1,1,0,0,0,0,0
20085,3663,0,0,0,1,0,0,0,0,0,0
20086,3664,0,0,0,0,1,-1,0,0,0,0
20087,3664,0,0,0,0,-1,-1,0,0,0,0
20088,3664,0,-1,-1,1,-1,0,0,0,0,0
20089,3664,0,0,0,0,0,-1,0,0,0,0
20090,3665,1,0,1,0,0,-1,1,1,0,0
20091,3665,0,0,0,0,0,1,0,0,0,0
20092,3665,0,0,-1,0,0,0,0,-1,0,0
20093,3665,0,0,0,0,1,0,0,0,0,0
20094,3665,1,1,0,-1,1,1,0,-1,0,0
20095,3666,-1,0,-1,0,1,1,1,0,0,0
20096,3666,0,-1,0,0,0,0,0,0,0,0
20097,3666,0,-1,0,1,-1,1,0,0,0,0
20098,3666,0,0,0,0,0,1,0,0,0,0
20099,3666,1,0,1,-1,-1,0,0,0,0,0
20100,3666,0,0,-1,-1,0,1,1,0,0,0
20101,3666,1,0,0,0,1,0,-1,0,0,0
20102,3666,1,0,0,1,0,1,0,0,0,0
20103,3666,1,0,0,0,0,0,0,0,0,0
20104,3667,1,0,-1,-1,0,0,0,0,1,0
20105,3667,0,0,0,0,0,0,0,0,-1,0
20106,3667,0,0,1,0,1,1,-1,0,-1,0
20107,3667,0,-1,0,0,0,1,1,1,0,0
20108,3667,0,-1,0,0,0,0,0,0,-1,0
20109,3667,0,0,1,-1,-1,0,1,-1,0,0
20110,3667,1,-1,1,-1,0,0,1,0,0,0
20111,3667,0,0,0,0,0,0,0,1,0,0
20112,3667,0,0,-1,0,1,1,1,0,1,0
20113,3668,1,0,-1,-1,0,0,0,0,0,0
20114,3668,1,-1,1,0,0,0,0,0,0,0
20115,3668,-1,0,0,0,0,0,0,0,0,0
20116,3668,-1,0,0,0,0,0,0,0,0,0
20117,3668,-1,1,-1,-1,0,0,0,0,0,0
20118,3668,-1,1,0,0,0,0,0,0,0,0
20119,3668,0,1,0,0,0,0,0,0,0,0
20120,3668,0,0,-1,0,0,0,0,0,0,0
20121,3668,0,0,0,-1,0,0,0,0,0,0
20122,3668,1,0,0,-1,0,0,0,0,0,0
20123,3669,1,0,0,0,0,0,0,0,0,0
20124,3669,1,0,0,0,0,0,0,0,0,0
20125,3670,-1,0,0,0,0,0,0,0,0,0
20126,3670,1,0,0,0,0,0,0,0,0,0
20127,3670,1,0,0,0,0,0,0,0,0,0
20128,3670,-1,0,0,0,0,0,0,0,0,0
20129,3670,1,0,0,0,0,0,0,0,0,0
20130,3670,1,0,0,0,0,0,0,0,0,0
20131,3671,0,0,-1,1,0,1,0,0,0,0
20132,3672,0,1,-1,0,1,0,0,0,0,0
20133,3672,0,0,0,0,1,0,0,0,0,0
20134,3672,0,0,-1,0,1,0,0,0,0,0
20135,3673,-1,1,1,-1,0,0,-1,1,0,0
20136,3673,0,0,1,0,0,0,0,1,0,0
20137,3673,1,1,0,0,-1,0,0,0,0,0
20138,3673,0,-1,0,0,0,0,-1,0,0,0
20139,3673,0,1,0,0,-1,1,0,-1,0,0
20140,3673,1,0,1,0,0,0,0,0,0,0
20141,3673,0,-1,0,0,0,0,-1,0,0,0
20142,3673,1,0,0,0,-1,0,0,1,0,0
20143,3673,-1,0,0,0,-1,0,0,0,0,0
20144,3673,0,0,1,0,0,0,-1,-1,0,0
20145,3674,0,1,0,0,0,0,0,0,0,0
20146,3674,0,0,-1,0,0,0,0,0,0,0
20147,3674,0,0,0,1,0,0,0,0,0,0
20148,3674,1,-1,1,0,-1,0,0,0,0,0
20149,3674,1,0,-1,0,-1,0,0,0,0,0
20150,3674,0,0,0,1,-1,0,0,0,0,0
20151,3674,-1,0,0,0,0,0,0,0,0,0
20152,3675,0,0,0,0,0,1,0,0,0,0
20153,3675,1,0,0,1,1,0,0,1,0,0
20154,3675,1,0,0,1,0,-1,0,0,0,0
20155,3675,-1,0,0,1,-1,0,0,1,0,0
20156,3676,-1,0,-1,-1,-1,-1,0,-1,0,0
20157,3676,0,0,0,0,0,1,0,0,1,0
20158,3677,-1,1,0,0,0,0,0,0,0,0
20159,3677,1,-1,0,-1,0,0,0,0,0,0
20160,3677,0,0,1,-1,0,0,0,0,0,0
20161,3677,-1,0,0,0,0,0,0,0,0,0
20162,3677,-1,0,-1,-1,0,0,0,0,0,0
20163,3677,1,-1,0,0,0,0,0,0,0,0
20164,3677,0,0,-1,0,0,0,0,0,0,0
20165,3678,1,1,0,0,0,0,0,0,0,0
20166,3678,1,-1,0,0,0,0,0,0,0,0
20167,3678,1,-1,0,0,0,0,0,0,0,0
20168,3678,1,0,0,0,0,0,0,0,0,0
20169,3678,0,-1,0,0,0,0,0,0,0,0
20170,3678,-1,-1,0,0,0,0,0,0,0,0
20171,3678,1,0,0,0,0,0,0,0,0,0
20172,3678,1,0,0,0,0,0,0,0,0,0
20173,3679,1,-1,0,0,0,0,0,0,0,0
20174,3679,-1,-1,0,0,0,0,0,0,0,0
20175,3679,1,1,0,0,0,0,0,0,0,0
20176,3679,-1,0,0,0,0,0,0,0,0,0
20177,3680,1,0,0,0,0,0,0,0,0,0
20178,3680,-1,-1,0,0,0,0,0,0,0,0
20179,3680,1,-1,0,0,0,0,0,0,0,0
20180,3680,0,-1,0,0,0,0,0,0,0,0
20181,3680,1,0,0,0,0,0,0,0,0,0
20182,3680,0,-1,0,0,0,0,0,0,0,0
20183,3681,0,0,0,-1,0,0,0,0,0,0
20184,3681,-1,0,1,0,1,0,0,0,0,0
20185,3681,0,1,0,1,0,0,0,0,1,1
20186,3681,0,-1,0,1,0,0,0,0,0,0
20187,3681,-1,0,0,0,0,0,0,1,0,1
20188,3681,-1,0,1,0,1,0,-1,0,0,1
20189,3681,-1,0,0,1,-1,0,1,-1,-1,1
20190,3681,0,0,1,0,0,0,0,1,0,0
20191,3682,-1,1,0,0,0,0,0,0,0,0
20192,3682,1,0,0,0,0,0,0,0,0,0
20193,3682,0,1,0,0,0,0,0,0,0,0
20194,3682,0,-1,0,0,0,0,0,0,0,0
20195,3682,1,-1,0,0,0,0,0,0,0,0
20196,3682,1,-1,0,0,0,0,0,0,0,0
20197,3683,0,0,0,0,0,0,0,0,-1,0
20198,3683,1,0,0,0,0,0,1,0,0,0
20199,3683,0,-1,0,0,1,0,0,1,0,0
20200,3683,0,0,0,1,1,-1,-1,0,1,0
20201,3683,-1,0,0,1,0,0,0,0,1,0
20202,3683,0,0,-1,0,0,0,0,0,0,0
20203,3683,0,0,0,0,0,0,0,1,0,0
20204,3684,0,1,0,-1,0,0,0,0,0,0
20205,3684,0,0,1,0,0,0,0,0,0,0
20206,3685,0,0,0,0,0,0,0,-1,0,0
20207,3685,1,1,0,1,0,0,1,-1,0,0
20208,3685,0,0,0,0,-1,0,-1,0,0,0
20209,3685,-1,1,-1,-1,-1,-1,1,0,0,0
20210,3685,0,0,-1,0,0,0,0,-1,0,0
20211,3685,0,-1,0,0,0,0,-1,0,0,0
20212,3685,0,0,1,1,0,0,0,-1,0,0
20213,3685,0,1,-1,0,1,1,-1,-1,0,0
20214,3686,1,0,1,0,0,0,0,0,0,0
20215,3686,1,0,0,1,0,0,0,0,0,0
20216,3686,0,-1,-1,-1,0,0,0,0,0,0
20217,3686,1,-1,-1,1,0,0,0,0,0,0
20218,3686,1,-1,-1,1,0,0,0,0,0,0
20219,3686,1,0,0,-1,0,0,0,0,0,0
20220,3686,-1,-1,1,0,0,0,0,0,0,0
20221,3686,0,-1,-1,1,0,0,0,0,0,0
20222,3687,0,-1,1,1,0,0,1,-1,0,0
20223,3687,0,1,0,0,0,-1,0,0,0,0
20224,3687,0,1,0,0,0,0,0,0,0,0
20225,3687,-1,0,0,1,1,1,0,0,0,0
20226,3687,0,1,1,-1,0,-1,0,0,-1,0
20227,3687,0,1,0,0,0,-1,0,1,0,0
20228,3687,0,0,0,0,0,0,0,0,-1,0
20229,3687,0,-1,0,-1,-1,-1,0,0,0,0
20230,3687,-1,-1,-1,1,0,-1,0,1,0,0
20231,3688,1,0,0,0,0,0,0,0,0,0
20232,3688,1,0,0,0,0,0,0,0,0,0
20233,3688,1,0,0,0,0,0,0,0,0,0
20234,3688,1,0,0,0,0,0,0,0,0,0
20235,3688,-1,0,0,0,0,0,0,0,0,0
20236,3688,-1,0,0,0,0,0,0,0,0,0
20237,3688,-1,0,0,0,0,0,0,0,0,0
20238,3689,1,1,0,0,0,0,-1,-1,0,0
20239,3689,-1,-1,0,-1,0,0,0,0,0,0
20240,3689,0,0,0,0,0,0,1,0,0,0
20241,3689,0,0,0,-1,0,-1,0,0,0,0
20242,3689,-1,0,1,-1,0,1,0,0,0,0
20243,3689,-1,0,1,0,1,-1,0,-1,0,0
20244,3689,0,-1,0,0,0,0,0,0,0,0
20245,3689,-1,0,-1,0,1,0,-1,1,0,0
20246,3689,0,0,0,0,0,-1,1,0,0,0
20247,3689,-1,0,-1,1,0,-1,0,0,0,0
20248,3690,-1,0,0,0,0,0,0,0,0,0
20249,3690,1,0,0,0,0,0,0,0,0,0
20250,3691,1,0,0,1,1,0,0,0,0,0
20251,3691,0,0,0,-1,0,0,0,0,0,0
20252,3691,-1,0,-1,1,0,-1,0,0,0,0
20253,3691,0,1,0,0,-1,1,0,0,0,0
20254,3691,-1,0,0,0,0,-1,0,0,0,0
20255,3691,-1,1,1,0,-1,-1,0,0,0,0
20256,3691,-1,0,-1,1,-1,1,0,0,0,0
20257,3691,0,-1,0,0,0,0,0,0,0,0
20258,3691,0,1,1,0,0,0,0,0,0,0
20259,3692,0,0,-1,0,0,0,0,0,0,0
20260,3693,0,-1,-1,0,-1,0,0,0,0,0
20261,3693,0,0,0,0,-1,1,0,0,0,0
20262,3693,1,0,0,0,-1,-1,0,0,0,0
20263,3693,1,-1,1,-1,-1,1,0,0,0,0
20264,3693,1,0,0,0,1,1,0,0,0,0
20265,3693,-1,0,0,1,0,0,0,0,0,0
20266,3693,1,-1,0,1,0,-1,0,0,0,0
20267,3694,-1,-1,0,0,0,0,0,0,0,0
20268,3695,-1,0,0,0,0,0,0,0,0,0
20269,3696,0,0,1,0,-1,0,0,0,0,0
20270,3696,1,0,0,0,0,0,0,0,0,0
20271,3696,1,0,0,0,0,1,0,0,0,0
20272,3697,0,1,0,0,0,0,1,0,0,0
20273,3697,-1,1,0,-1,-1,-1,0,0,0,0
20274,3697,0,1,0,-1,0,1,1,0,0,0
20275,3697,0,0,0,0,1,0,0,0,0,0
20276,3698,1,0,0,0,0,0,0,0,0,0
20277,3698,1,-1,0,0,0,0,0,0,0,0
20278,3698,1,1,0,0,0,0,0,0,0,0
20279,3698,1,1,0,0,0,0,0,0,0,0
20280,3698,0,1,0,0,0,0,0,0,0,0
20281,3698,-1,0,0,0,0,0,0,0,0,0
20282,3698,1,1,0,0,0,0,0,0,0,0
20283,3698,-1,-1,0,0,0,0,0,0,0,0
20284,3698,-1,0,0,0,0,0,0,0,0,0
20285,3698,1,1,0,0,0,0,0,0,0,0
20286,3699,-1,1,1,0,-1,0,0,0,0,0
20287,3699,0,1,0,0,1,0,0,0,0,0
20288,3700,1,0,-1,0,0,0,0,0,0,0
20289,3700,-1,0,0,1,-1,1,0,0,0,0
20290,3700,1,1,0,0,-1,0,0,0,0,0
20291,3700,0,-1,0,0,0,1,0,0,0,0
20292,3700,0,0,0,-1,0,0,0,0,0,0
20293,3700,0,0,0,-1,0,-1,0,0,0,0
20294,3700,0,1,-1,1,0,0,0,0,0,0
20295,3700,1,0,0,0,0,0,0,0,0,0
20296,3700,0,0,-1,0,1,0,0,0,0,0
20297,3700,1,0,0,1,0,0,0,0,0,0
20298,3701,0,0,0,0,-1,0,0,0,0,0
20299,3701,0,-1,0,-1,0,0,0,0,0,0
20300,3701,0,0,0,0,0,-1,0,0,0,0
20301,3701,1,1,0,0,1,-1,1,0,0,0
20302,3701,0,0,0,0,0,1,1,0,0,0
20303,3701,1,0,-1,0,1,0,0,0,0,0
20304,3701,-1,0,-1,0,-1,1,1,0,0,0
20305,3701,0,0,0,0,-1,0,0,0,0,0
20306,3701,1,-1,0,0,1,0,0,0,0,0
20307,3701,0,1,0,0,-1,0,0,0,0,0
20308,3702,0,0,0,0,0,1,0,0,0,0
20309,3703,0,-1,-1,0,0,0,0,0,0,0
20310,3704,1,0,-1,1,-1,-1,0,1,1,1
20311,3704,0,0,0,0,0,1,1,1,-1,0
20312,3704,0,0,0,0,0,1,0,0,0,0
20313,3704,0,0,1,0,0,-1,0,-1,-1,0
20314,3704,0,0,0,0,0,0,0,0,-1,-1
20315,3704,0,1,0,0,-1,-1,1,0,-1,0
20316,3704,-1,1,0,0,-1,1,0,0,0,1
20317,3705,0,0,0,1,0,0,0,0,0,0
20318,3706,0,-1,1,0,0,-1,0,-1,0,1
20319,3706,1,0,0,0,0,0,1,-1,0,1
20320,3706,0,-1,0,0,0,0,0,0,0,0
20321,3706,0,1,-1,1,0,0,0,0,0,0
20322,3706,1,1,0,0,0,1,0,1,-1,1
20323,3706,1,1,-1,0,1,0,1,0,0,-1
20324,3706,0,0,0,0,-1,0,1,0,0,0
20325,3707,-1,0,0,0,0,0,1,0,0,0
20326,3707,-1,0,1,0,0,1,0,0,0,0
20327,3707,1,-1,0,0,0,0,-1,0,0,0
20328,3707,-1,0,0,0,0,0,0,0,0,0
20329,3707,0,0,0,0,0,0,0,1,0,0
20330,3707,1,0,0,-1,0,0,0,-1,0,0
20331,3707,1,0,0,0,1,1,-1,-1,0,0
20332,3707,0,0,0,0,0,0,0,1,0,0
20333,3707,-1,0,0,1,1,1,-1,-1,0,0
20334,3707,-1,0,0,0,0,0,0,1,0,0
20335,3708,-1,-1,0,0,0,0,0,0,0,0
20336,3708,1,0,0,0,0,0,0,0,0,0
